symbol,name,ml_score_raw,ml_score,sector,water_vulnerability,w_stress_weighted,pct_ops_high_stress
AKA,a.k.a. Brands Holding Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
AJXA,Great Ajax Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
AJG,Arthur J. Gallagher & Company,0.6499777208869664,50.0,,0.3,2.5,0.0
AIZN,Assurant Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AIZ,Assurant Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AIXI,Xiao-I Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
AIV,Apartment Investment & Management Co. - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AIT,Applied Industrial Technologies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AISPW,Airship AI Holdings Inc - Warrants (18/03/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
AISP,Airship AI Holdings Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AIRTP,Air T Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AIRT,Air T Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AIRS,Airsculpt Technologies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AIRO,AIRO Group Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AIRJW,Montana Technologies Corp Wt Exp,0.6499777208869664,50.0,,0.3,2.5,0.0
AIRJ,Montana Technologies Corp Cl A,0.6499777208869664,50.0,,0.3,2.5,0.0
AIRI,Air Industries Group,0.6499777208869664,50.0,,0.3,2.5,0.0
AIRG,Airgain Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AIRE,reAlpha Tech Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
AIR,AAR Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
AIP,Arteris Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AIOT,PowerFleet Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund,0.6499777208869664,50.0,,0.3,2.5,0.0
AIN,Albany International Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AKO-A,Embotelladora Andina S.A.,0.6499777208869664,50.0,,0.3,2.5,0.0
AKR,Acadia Realty Trust,0.6499777208869664,50.0,,0.3,2.5,0.0
ALGT,Allegiant Travel,0.6499777208869664,50.0,,0.3,2.5,0.0
AKRO,Akero Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ALGS,Aligos Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ALGN,Align Technology Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ALGM,Allegro Microsystems Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ALG,Alamo Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ALFUW,Centurion Acquisition Corp - Warrants (22/05/2029),0.6499777208869664,50.0,,0.3,2.5,0.0
ALFUU,Centurion Acquisition Corp - Units (1 Ord & 1 War),0.6499777208869664,50.0,,0.3,2.5,0.0
ALF,Centurion Acquisition Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ALEX,Alexander & Baldwin Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ALEC,Alector Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ALE,Allete Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ALDX,Aldeyra Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ALDFW,Aldel Financial II Inc Warrants,0.6499777208869664,50.0,,0.3,2.5,0.0
ALDFU,Aldel Financial II Inc - Units (1 Ord Cls A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
ALDF,Aldel Financial II Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ALCYW,Alchemy Investments Acquisition Corp 1 - Warrants (30/11/2027),0.6499777208869664,50.0,,0.3,2.5,0.0
ALCYU,Alchemy Investments Acquisition Corp 1 - Unit (1 Ord Class A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
ALCY,Alchemy Investments Acquisition Corp 1 - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ALCO,Alico Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ALC,Alcon Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ALBT,Avalon GloboCare Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ALB,Albemarle Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ALAR,Alarum Technologies Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
ALAB,Astera Labs Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AL,Air Lease Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AKYA,Akoya Biosciences Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AKUS,Akouos Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AKTX,Akari Therapeutics Plc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMD,Advanced Micro Devices Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AME,Ametek Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMEH,,0.6499777208869664,50.0,,0.3,2.5,0.0
APADU,A Paradise Acquisition Corp Unit,0.6499777208869664,50.0,,0.3,2.5,0.0
APAD,A Paradise Acquisition Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
APACU,StoneBridge Acquisition II Corp - Units (1 Ord Cls A & 1 Rts),0.6499777208869664,50.0,,0.3,2.5,0.0
APA,APA Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
AP-WS,Ampco-Pittsburgh Corp - Warrants (01/08/2025),0.6499777208869664,50.0,,0.3,2.5,0.0
AP,Ampco-Pittsburgh Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
AOUT,American Outdoor Brands Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AOSL,Alpha & Omega Semiconductor Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
AOS,A.O. Smith Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
AORT,Artivion Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AONCW,American Oncology Network Inc - Warrants (20/09/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
AON,Aon plc. - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AOMR,Angel Oak Mortgage REIT Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AOMN,Angel Oak Mortgage REIT Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AOMD,Angel Oak Mortgage REIT Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANY,Sphere 3D Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ANVS,Annovis Bio Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANTX,AN2 Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANTE,AirNet Technology Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANTA,Antalpha Platform Holding Company,0.6499777208869664,50.0,,0.3,2.5,0.0
ANSS,Ansys Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANSCW,Agriculture & Natural Solutions Acquisition Corp - Warrants (03/10/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
ANSCU,Agriculture & Natural Solutions Acquisition Corp - Units (1 Ord Class A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
ANSC,Agriculture & Natural Solutions Acquisition Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ANRO,Alto Neuroscience Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANPA,Rich Sparkle Holdings Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
ANNX,Annexon Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANNAW,AleAnna Inc - Warrants (13/12/2029),0.6499777208869664,50.0,,0.3,2.5,0.0
APADR,A Paradise Acquisition Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
APAM,Artisan Partners Asset Management Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AMG,Affiliated Managers Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
APCXW,AppTech Payments Corp - Warrants (17/12/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
APRE,Aprea Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
APPS,Digital Turbine Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
APPN,Appian Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
APPF,Appfolio Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
APP,Applovin Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
APOS,Apollo Global Management Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
APOG,Apogee Enterprises Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
APO-P-A,Apollo Global Management Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
APO,Apollo Global Management Inc - Class A (New),0.6499777208869664,50.0,,0.3,2.5,0.0
APMIU,AxonPrime Infrastructure Acquisition Corp - Units (1 Ord Share Class A & 1/3 War),0.6499777208869664,50.0,,0.3,2.5,0.0
APM,Aptorum Group Ltd - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
APLX,APPLIX INC,0.6499777208869664,50.0,,0.3,2.5,0.0
APLT,Applied Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
APLS,Apellis Pharmaceuticals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
APLMW,Apollomics Inc - Warrants (01/04/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
APLM,Apollomics Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
APLE,Apple Hospitality REIT Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
APLD,Applied Digital Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
API,Agora Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
APH,Amphenol Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
APGE,Apogee Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
APGB-WS,Apollo Strategic Growth Capital II - Warrants (12/02/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
APGB-U,Apollo Strategic Growth Capital II - Units (1 Ord Share Class A & 1/5 War),0.6499777208869664,50.0,,0.3,2.5,0.0
APGB,Apollo Strategic Growth Capital II - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
APG,APi Group Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
APEI,American Public Education Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
APD,Air Products & Chemicals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANNA,AleAnna Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ANL,Adlai Nortye Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
ANIX,Anixa Biosciences Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANIP,ANI Pharmaceuticals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMS,American Shared Hospital Services,0.6499777208869664,50.0,,0.3,2.5,0.0
AMRZ,Amrize Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
AMRX,Amneal Pharmaceuticals Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AMRS,,0.6499777208869664,50.0,,0.3,2.5,0.0
AMRN,Amarin Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
AMRK,A-Mark Precious Metals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMRC,Ameresco Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AMR,Alpha Metallurgical Resources Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMPY,Amplify Energy Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
AMPX-WS,Amprius Technologies Inc - Warrants Cl 1 (01/01/9999),0.6499777208869664,50.0,,0.3,2.5,0.0
AMPX,Amprius Technologies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMPL,Amplitude Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AMPH,Amphastar Pharmaceuticals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMPGW,Amplitech Group Inc - Warrants (01/01/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
AMPG,Amplitech Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMP,Ameriprise Financial Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMODW,Alpha Modus Holdings Inc - Warrants(13/12/2029),0.6499777208869664,50.0,,0.3,2.5,0.0
AMOD,Alpha Modus Holdings Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AMN,AMN Healthcare Services Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMLX,Amylyx Pharmaceuticals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMKR,AMKOR Technology Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMJB,JPMorgan Chase & Company,0.6499777208869664,50.0,,0.3,2.5,0.0
AMIX,Autonomix Medical Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMH-P-H,American Homes 4 Rent,0.6499777208869664,50.0,,0.3,2.5,0.0
AMH-P-G,American Homes 4 Rent,0.6499777208869664,50.0,,0.3,2.5,0.0
AMH,American Homes 4 Rent - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AMGN,AMGEN Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMSC,American Superconductor Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
AMSF,Amerisafe Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMST,Amesite Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANAB,AnaptysBio Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANIK,Anika Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANGX,Angel Studios Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ANGO,Angiodynamic Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANGIV,Angi Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANGI,Angi Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ANGHW,Anghami Inc - Warrants (28/01/2027),0.6499777208869664,50.0,,0.3,2.5,0.0
ANGH,Anghami Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANF,Abercrombie & Fitch Co. - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ANET,Arista Networks Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANEL,Defiance Daily Target 2x Long ANET ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
ANEB,Anebulo Pharmaceuticals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ANDE,Andersons Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AN,Autonation Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMT,American Tower Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
AMZN,Amazon.com Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMZE,Amaze Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMYY,GRANITESHARES YIELDBOOST AMD ETF ,0.6499777208869664,50.0,,0.3,2.5,0.0
AMX,America Movil S.A.B.DE C.V.,0.6499777208869664,50.0,,0.3,2.5,0.0
AMWL,American Well Corporation - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AMWD,American Woodmark Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
AMUU,DIREXION DAILY AMD BULL 2X SHARES ,0.6499777208869664,50.0,,0.3,2.5,0.0
AMTX,Aemetis Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMTM-W,Amentum Holdings Inc WhenIssued,0.6499777208869664,50.0,,0.3,2.5,0.0
AMTM,Amentum Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AMTD,AMTD IDEA Group,0.6499777208869664,50.0,,0.3,2.5,0.0
AMTB,Amerant Bancorp Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AIMDW,Ainos Inc - Warrants (29/07/2027),0.6499777208869664,50.0,,0.3,2.5,0.0
AIMD,Ainos Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AILE,iLearningEngines Holdings Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ACRE,Ares Commercial Real Estate Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ACR-P-C,ACRES Commercial Realty Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ACR,ACRES Commercial Realty Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ACP-P-A,abrdn Income Credit Strategies Fund,0.6499777208869664,50.0,,0.3,2.5,0.0
ACONW,Aclarion Inc - Warrants (01/12/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
ACON,Aclarion Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACOG,Alpha Cognition Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACNT,Ascent Industries Company,0.6499777208869664,50.0,,0.3,2.5,0.0
ACNB,ACNB Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ACN,Accenture plc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ACMR,ACM Research Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ACM,AECOM,0.6499777208869664,50.0,,0.3,2.5,0.0
ACLX,Arcellx Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACLS,Axcelis Technologies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACLO,ACCELIO CORP,0.6499777208869664,50.0,,0.3,2.5,0.0
ACKY,VistaShares Target 15 ACKtivist Distribution ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
ACIW,ACI Worldwide Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACIU,AC Immune SA,0.6499777208869664,50.0,,0.3,2.5,0.0
ACIC,American Coastal Insurance Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ACI,Albertsons Companies Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ACHV,Achieve Life Sciences Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACHR-WS,Archer Aviation Inc Wt,0.6499777208869664,50.0,,0.3,2.5,0.0
ACHR,Archer Aviation Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ACHL,Achilles Therapeutics Plc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACHC,Acadia Healthcare Company Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACGLO,Arch Capital Group Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
ACGLN,Arch Capital Group Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
ACGL,Arch Capital Group Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
ACR-P-D,ACRES Commercial Realty Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ACRS,Aclaris Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADM,Archer Daniels Midland Company,0.6499777208869664,50.0,,0.3,2.5,0.0
ACRV,Acrivon Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADI,Analog Devices Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADGM,Adagio Medical Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADEA,Adeia Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADCT,Adc Therapeutics SA,0.6499777208869664,50.0,,0.3,2.5,0.0
ADC-P-A,Agree Realty Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ADC,Agree Realty Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ADBE,Adobe Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADAMZ,Adamas Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADAMN,Adamas Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADAMM,Adamas Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADAML,Adamas Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADAMI,Adamas Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADAMH,Adamas Trust Inc 9.875 Senior Notes Due 2030,0.6499777208869664,50.0,,0.3,2.5,0.0
ADAMG,Adamas Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADAM,Adamas Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADALW,Anthemis Digital Acquisitions I Corp - Warrants (18/10/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
ADALU,Anthemis Digital Acquisitions I Corp - Units (1 Ord Class A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
ADAL,Anthemis Digital Acquisitions I Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ADAG,Adagene Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AD,Array Digital Infrastructure Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACXP,Acurx Pharmaceuticals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACVA,ACV Auctions Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ACU,Acme United Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ACTU,Actuate Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACTG,Acacia Research Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ACT,Enact Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACST,Acasti Pharma Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ACET,Adicet Bio Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACEL,Accel Entertainment Inc - Class A1,0.6499777208869664,50.0,,0.3,2.5,0.0
ACEI,AMERICAN CHAMPION ENTERTAINMENT INC,0.6499777208869664,50.0,,0.3,2.5,0.0
ACDC,ProFrac Holding Corp Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ABEV,Ambev S.A.,0.6499777208869664,50.0,,0.3,2.5,0.0
ABEO,Abeona Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABCL,AbCellera Biologics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABCB,Ameris Bancorp,0.6499777208869664,50.0,,0.3,2.5,0.0
ABBV,Abbvie Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABAT,Advanced Battery Technologies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AB,AllianceBernstein Holding Lp,0.6499777208869664,50.0,,0.3,2.5,0.0
AAUM,Tema Alternative Asset Managers ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
AAUC,Allied Gold Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
AAT,American Assets Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AARD,Aardvark Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AAPL,Apple Inc,0.6499777208869664,50.0,,0.3,3.5,0.6
AAPGV,Ascentage Pharma Group International American Depository Shares,0.6499777208869664,50.0,,0.3,2.5,0.0
AAPG,Ascentage Pharma Group International,0.6499777208869664,50.0,,0.3,2.5,0.0
AAP,Advance Auto Parts Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AAON,AAON Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AAOI,Applied Optoelectronics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AAMI,BrightSphere Investment Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AAME,Atlantic American Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
AAM-WS,AA Mission Acquisition Corp Warrants each whole warrant entitles the holder to purchase one Class A ordinary share at a price of 11.50 per share,0.6499777208869664,50.0,,0.3,2.5,0.0
AAM-U,AA Mission Acquisition Corp - Units (1 Ord Share Class A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
AAM,AA Mission Acquisition Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
AAL,American Airlines Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AACG,ATA Creativity Global,0.6499777208869664,50.0,,0.3,2.5,0.0
AACBU,Artius II Acquisition Inc - Units (1 Ord Shs & 1 Rts),0.6499777208869664,50.0,,0.3,2.5,0.0
AACBR,Artius II Acquisition Inc Rights,0.6499777208869664,50.0,,0.3,2.5,0.0
AA,Alcoa Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ABG,Asbury Automotive Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABI,Safety First Trust Series 2009-2,0.6499777208869664,50.0,,0.3,2.5,0.0
ABL,Abacus Life Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ABT,Abbott Laboratories,0.6499777208869664,50.0,,0.3,2.5,0.0
ACCS,ACCESS Newswire Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACCO,Acco Brands Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
ACCL,Acco Group Holdings Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
ACB,Aurora Cannabis Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACAD,Acadia Pharmaceuticals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ACA,Arcosa Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABVX,Abivax,0.6499777208869664,50.0,,0.3,2.5,0.0
ABVEW,Above Food Ingredients Inc - Warrants (02/04/2029),0.6499777208869664,50.0,,0.3,2.5,0.0
ABVE,Above Food Ingredients Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABVC,ABVC BioPharma Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABUS,Arbutus Biopharma Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ABTS,Abits Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABST,Absolute Software Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
ABLLL,Abacus Life Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABSI,Absci Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
ABR-P-F,Arbor Realty Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABR-P-E,Arbor Realty Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABR-P-D,Arbor Realty Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABR,Arbor Realty Trust Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABPWW,Abpro Holdings Inc - Warrants (12/11/2029),0.6499777208869664,50.0,,0.3,2.5,0.0
ABOS,Acumen Pharmaceuticals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABNB,Airbnb Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ABM,ABM Industries Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ABLVW,Able View Global Inc - Warrants (17/08/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
ABLV,Able View Global Inc - Class B,0.6499777208869664,50.0,,0.3,2.5,0.0
ABLLW,Abacus Life Inc Warrant,0.6499777208869664,50.0,,0.3,2.5,0.0
ADIL,Adial Pharmaceuticals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ADMA,Adma Biologics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AIIOW,Robo.ai Inc - Warrants (11/11/2027),0.6499777208869664,50.0,,0.3,2.5,0.0
AGRZ,Agroz Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
AGRI,AgriFORCE Growing Systems Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
AGO,Assured Guaranty Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
